,AVAILABILITY,CATEGORY,COVER,N° OF REVIEWS,PRICE,PRICE (excl tax),PRICE (incl tax),PRODUCT_TYPE,STOCK,TAX,TITLE,UPC,reviews
552,In stock (6 available),historical-fiction_4,http://books.toscrape.com/catalogue/the-invention-of-wings_448/../../media/cache/7a/b0/7ab00e6956f540bfe0018656d5bfe1e4.jpg,0,37.34,37.34,37.34,Books,6,0.00,The Invention of Wings,e6635f5b0a2c78db,One
553,In stock (6 available),default_15,http://books.toscrape.com/catalogue/the-hobbit-middle-earth-universe_447/../../media/cache/17/06/1706d016ec39ba3caad03b49737fefc7.jpg,0,17.80,17.80,17.80,Books,6,0.00,The Hobbit (Middle-Earth Universe),72b5355dda190b6a,Five
554,In stock (6 available),travel_2,http://books.toscrape.com/catalogue/the-great-railway-bazaar_446/../../media/cache/d5/82/d582f6b0261c2842330e893962276295.jpg,0,30.54,30.54,30.54,Books,6,0.00,The Great Railway Bazaar,48736df57e7bec9f,One
555,In stock (6 available),add-a-comment_18,http://books.toscrape.com/catalogue/the-golden-compass-his-dark-materials-1_445/../../media/cache/a5/13/a513b65a8f7696c8aec48a607f7f90d3.jpg,0,18.77,18.77,18.77,Books,6,0.00,The Golden Compass (His Dark Materials #1),d33824cb93ecab6f,One
556,In stock (6 available),add-a-comment_18,http://books.toscrape.com/catalogue/the-god-delusion_444/../../media/cache/30/35/3035b6c5dc0a48a83fbe84eb37e76f10.jpg,0,46.85,46.85,46.85,Books,6,0.00,The God Delusion,2bc80eba94950873,Three
557,In stock (6 available),historical_42,http://books.toscrape.com/catalogue/the-girl-you-left-behind-the-girl-you-left-behind-1_443/../../media/cache/6d/72/6d72120f94d38e356612c8a78e82a53d.jpg,0,15.79,15.79,15.79,Books,6,0.00,The Girl You Left Behind (The Girl You Left Behind #1),eb7459e0c570251d,One
558,In stock (6 available),default_15,http://books.toscrape.com/catalogue/the-fellowship-of-the-ring-the-lord-of-the-rings-1_442/../../media/cache/5d/9f/5d9f339be8d98f597ad33eee239119d8.jpg,0,10.27,10.27,10.27,Books,6,0.00,The Fellowship of the Ring (The Lord of the Rings #1),cb17945cb90b7837,Two
559,In stock (6 available),poetry_23,http://books.toscrape.com/catalogue/the-collected-poems-of-wb-yeats-the-collected-works-of-wb-yeats-1_441/../../media/cache/b3/8c/b38cadc69f4a2db0aae2ee2867ab8583.jpg,0,15.42,15.42,15.42,Books,6,0.00,The Collected Poems of W.B. Yeats (The Collected Works of W.B. Yeats #1),3d250ab0f12be445,Five
560,In stock (6 available),food-and-drink_33,http://books.toscrape.com/catalogue/the-barefoot-contessa-cookbook_440/../../media/cache/5f/c1/5fc1de838c428ae58f3a9ec08825d179.jpg,0,59.92,59.92,59.92,Books,6,0.00,The Barefoot Contessa Cookbook,6478ccb4416e6a5d,Five
561,In stock (6 available),young-adult_21,http://books.toscrape.com/catalogue/tell-the-wolves-im-home_439/../../media/cache/78/48/784872c69237efaf5df8c0282280ff05.jpg,0,50.96,50.96,50.96,Books,6,0.00,Tell the Wolves I'm Home,2a1b3d967cda1da2,Two
562,In stock (6 available),default_15,http://books.toscrape.com/catalogue/ship-leaves-harbor-essays-on-travel-by-a-recovering-journeyman_438/../../media/cache/1e/d2/1ed2c2f8f406ed7ed90a58f73d4f1058.jpg,0,30.60,30.60,30.60,Books,6,0.00,Ship Leaves Harbor: Essays on Travel by a Recovering Journeyman,8d8e9f9b8730eb25,Three
563,In stock (6 available),add-a-comment_18,http://books.toscrape.com/catalogue/pride-and-prejudice_437/../../media/cache/6a/87/6a8706826789aa47fbbb8a2459b4c616.jpg,0,19.27,19.27,19.27,Books,6,0.00,Pride and Prejudice,720c36b2bee4692e,Four
564,In stock (6 available),default_15,http://books.toscrape.com/catalogue/musicophilia-tales-of-music-and-the-brain_436/../../media/cache/ef/e7/efe7be2e15323d5bee36c37e953b1cad.jpg,0,46.58,46.58,46.58,Books,6,0.00,Musicophilia: Tales of Music and the Brain,6d235933670503d9,One
565,In stock (6 available),add-a-comment_18,http://books.toscrape.com/catalogue/mere-christianity_435/../../media/cache/d7/ce/d7ce17649c77c9addfcf265012d0436e.jpg,0,48.51,48.51,48.51,Books,6,0.00,Mere Christianity,f38f37ed934d84b2,Three
566,In stock (6 available),fiction_10,http://books.toscrape.com/catalogue/me-before-you-me-before-you-1_434/../../media/cache/81/c3/81c36cb2510dc47892dde52f3989a53f.jpg,0,19.02,19.02,19.02,Books,6,0.00,Me Before You (Me Before You #1),7a2b51f69e81c722,One
567,In stock (6 available),mystery_3,http://books.toscrape.com/catalogue/in-the-woods-dublin-murder-squad-1_433/../../media/cache/13/47/13470484ded8c835ce03b662fc863a1a.jpg,0,38.38,38.38,38.38,Books,6,0.00,In the Woods (Dublin Murder Squad #1),6958de044cb28a84,Two
568,In stock (6 available),nonfiction_13,http://books.toscrape.com/catalogue/in-cold-blood_432/../../media/cache/78/52/7852b87face58f30b46004a4a4270f2d.jpg,0,49.98,49.98,49.98,Books,6,0.00,In Cold Blood,fe0f34ebed689381,Four
569,In stock (6 available),self-help_41,http://books.toscrape.com/catalogue/how-to-stop-worrying-and-start-living_431/../../media/cache/64/0c/640cfc86cd3943cef402dc6082497eec.jpg,0,46.49,46.49,46.49,Books,6,0.00,How to Stop Worrying and Start Living,e792c0969cefe1b8,Five
570,In stock (6 available),thriller_37,http://books.toscrape.com/catalogue/give-it-back_430/../../media/cache/15/d4/15d444bf7fc91c7ced84e73ec99d711d.jpg,0,18.32,18.32,18.32,Books,6,0.00,Give It Back,012170e4fc87ace0,Two
571,In stock (6 available),nonfiction_13,http://books.toscrape.com/catalogue/girl-interrupted_429/../../media/cache/9d/6c/9d6c5f23127bf494bc226daa02bc7daf.jpg,0,42.14,42.14,42.14,Books,6,0.00,"Girl, Interrupted",384c7d41d5ffe9d1,Three
572,In stock (6 available),add-a-comment_18,http://books.toscrape.com/catalogue/fun-home-a-family-tragicomic_428/../../media/cache/48/c1/48c15c510ce0089db10a4f5f9fce7ecd.jpg,0,56.59,56.59,56.59,Books,6,0.00,Fun Home: A Family Tragicomic,56a34d0cec11d6b0,Four
573,In stock (6 available),sequential-art_5,http://books.toscrape.com/catalogue/fruits-basket-vol-6-fruits-basket-6_427/../../media/cache/cd/b5/cdb5bd3a70cd857879120b4a90192bda.jpg,0,20.96,20.96,20.96,Books,6,0.00,"Fruits Basket, Vol. 6 (Fruits Basket #6)",97258f576d4bb672,Four
574,In stock (6 available),fiction_10,http://books.toscrape.com/catalogue/deception-point_426/../../media/cache/65/6d/656d264685962b55ff14fb310b0ae747.jpg,0,40.32,40.32,40.32,Books,6,0.00,Deception Point,4e3b183180e2a992,Four
575,In stock (6 available),sequential-art_5,http://books.toscrape.com/catalogue/death-note-vol-6-give-and-take-death-note-6_425/../../media/cache/c7/11/c7117547293ca3bb7a6a78e6603f2f8e.jpg,0,36.39,36.39,36.39,Books,6,0.00,"Death Note, Vol. 6: Give-and-Take (Death Note #6)",6e06d0f00f6da20f,Three
576,In stock (6 available),history_32,http://books.toscrape.com/catalogue/catherine-the-great-portrait-of-a-woman_424/../../media/cache/37/3a/373af6af58a00ca69602d74b81951ac4.jpg,0,58.55,58.55,58.55,Books,6,0.00,Catherine the Great: Portrait of a Woman,f3c70d296ec796c4,Four
577,In stock (6 available),food-and-drink_33,http://books.toscrape.com/catalogue/better-homes-and-gardens-new-cook-book_423/../../media/cache/71/21/712105c4429489160c7a6f9e4824fcc6.jpg,0,39.61,39.61,39.61,Books,6,0.00,Better Homes and Gardens New Cook Book,faf841f81c52638b,Three
578,In stock (6 available),psychology_26,http://books.toscrape.com/catalogue/an-unquiet-mind-a-memoir-of-moods-and-madness_422/../../media/cache/e5/65/e56540f5e29286f3d7a1e3eb1912b61f.jpg,0,21.30,21.30,21.30,Books,6,0.00,An Unquiet Mind: A Memoir of Moods and Madness,46cb43c2ab133ccc,Three
579,In stock (6 available),travel_2,http://books.toscrape.com/catalogue/a-year-in-provence-provence-1_421/../../media/cache/8b/81/8b81cd9b2c8f89a12099a80bed1c4911.jpg,0,56.88,56.88,56.88,Books,6,0.00,A Year in Provence (Provence #1),9e60929f521fa280,Four
580,In stock (5 available),historical-fiction_4,http://books.toscrape.com/catalogue/world-without-end-the-pillars-of-the-earth-2_420/../../media/cache/58/b5/58b5730dd82cbcf6560cf0ab8b56cd9f.jpg,0,32.97,32.97,32.97,Books,5,0.00,World Without End (The Pillars of the Earth #2),2e5b4ff08a75fd02,Four
581,In stock (5 available),young-adult_21,http://books.toscrape.com/catalogue/will-grayson-will-grayson-will-grayson-will-grayson_419/../../media/cache/b9/e6/b9e66a23fe4b95c426409bad86058152.jpg,0,47.31,47.31,47.31,Books,5,0.00,"Will Grayson, Will Grayson (Will Grayson, Will Grayson)",e75f3ae1da1cc652,Four
582,In stock (5 available),nonfiction_13,http://books.toscrape.com/catalogue/why-save-the-bankers-and-other-essays-on-our-economic-and-political-crisis_418/../../media/cache/be/98/be98641184d97b2fad1bc6c90c571b80.jpg,0,48.67,48.67,48.67,Books,5,0.00,Why Save the Bankers?: And Other Essays on Our Economic and Political Crisis,759ee7d059b1beb8,Two
583,In stock (5 available),young-adult_21,http://books.toscrape.com/catalogue/where-she-went-if-i-stay-2_417/../../media/cache/0c/f9/0cf93861d70a35c3d8deaa265a630e35.jpg,0,41.73,41.73,41.73,Books,5,0.00,Where She Went (If I Stay #2),60369d96b7b80869,Four
584,In stock (5 available),default_15,http://books.toscrape.com/catalogue/what-if-serious-scientific-answers-to-absurd-hypothetical-questions_416/../../media/cache/1f/5a/1f5a1bea2bd3e38dc105a7fe33a08826.jpg,0,53.68,53.68,53.68,Books,5,0.00,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,163d89116179c33f,Four
585,In stock (5 available),young-adult_21,http://books.toscrape.com/catalogue/two-summers_415/../../media/cache/cd/1a/cd1ab47070ea1662d4917d7ad483ed53.jpg,0,14.64,14.64,14.64,Books,5,0.00,Two Summers,3a7d54a264d9f33e,One
586,In stock (5 available),music_14,http://books.toscrape.com/catalogue/this-is-your-brain-on-music-the-science-of-a-human-obsession_414/../../media/cache/d8/d3/d8d3a16113069ccde25da34483a583fb.jpg,0,38.40,38.40,38.40,Books,5,0.00,This Is Your Brain on Music: The Science of a Human Obsession,bc209a900101f28d,One
587,In stock (5 available),classics_6,http://books.toscrape.com/catalogue/the-secret-garden_413/../../media/cache/f1/78/f17805e88aed31aae352ab250b2a379d.jpg,0,15.08,15.08,15.08,Books,5,0.00,The Secret Garden,abbb492978ff656d,Four
588,In stock (5 available),add-a-comment_18,http://books.toscrape.com/catalogue/the-raven-king-the-raven-cycle-4_412/../../media/cache/2f/7f/2f7f108c7b56c6adac8510eb43ff4f79.jpg,0,30.57,30.57,30.57,Books,5,0.00,The Raven King (The Raven Cycle #4),2e4fc5eacceec12c,Two
589,In stock (5 available),fantasy_19,http://books.toscrape.com/catalogue/the-raven-boys-the-raven-cycle-1_411/../../media/cache/68/b0/68b05bbf33c6b8e2914f35ad14a0d2d8.jpg,0,57.74,57.74,57.74,Books,5,0.00,The Raven Boys (The Raven Cycle #1),e0b3a679b83caccc,Four
590,In stock (5 available),food-and-drink_33,http://books.toscrape.com/catalogue/the-power-greens-cookbook-140-delicious-superfood-recipes_410/../../media/cache/21/65/21651189fd05220e11ea5a1bd99ce58b.jpg,0,11.05,11.05,11.05,Books,5,0.00,The Power Greens Cookbook: 140 Delicious Superfood Recipes,f701fae56b645ef7,Five
591,In stock (5 available),classics_6,http://books.toscrape.com/catalogue/the-metamorphosis_409/../../media/cache/9b/33/9b33c3c40c8d27054a3edf96cbf6a2fb.jpg,0,28.58,28.58,28.58,Books,5,0.00,The Metamorphosis,93379e3a2072a01b,One
592,In stock (5 available),history_32,http://books.toscrape.com/catalogue/the-mathews-men-seven-brothers-and-the-war-against-hitlers-u-boats_408/../../media/cache/52/74/5274c64fbcb7ce4bbf427ed751f6cada.jpg,0,42.91,42.91,42.91,Books,5,0.00,The Mathews Men: Seven Brothers and the War Against Hitler's U-boats,0d210d2448c3018f,Five
593,In stock (5 available),fiction_10,http://books.toscrape.com/catalogue/the-little-paris-bookshop_407/../../media/cache/ed/25/ed2540d08b66683313ffee9241bfd926.jpg,0,24.73,24.73,24.73,Books,5,0.00,The Little Paris Bookshop,dfd9ff1f343cdaff,Three
594,In stock (5 available),history_32,http://books.toscrape.com/catalogue/the-hiding-place_406/../../media/cache/74/92/74927818a922712c13999a8043f7f35c.jpg,0,55.91,55.91,55.91,Books,5,0.00,The Hiding Place,c4589ee5977a47be,Four
595,In stock (5 available),science_22,http://books.toscrape.com/catalogue/the-grand-design_405/../../media/cache/9b/69/9b696c2064d6ee387774b6121bb4be91.jpg,0,13.76,13.76,13.76,Books,5,0.00,The Grand Design,3213b1f13f5f0f7c,Three
596,In stock (5 available),fiction_10,http://books.toscrape.com/catalogue/the-firm_404/../../media/cache/30/64/3064d8c687f770efea3fabeac0cd2d6f.jpg,0,45.56,45.56,45.56,Books,5,0.00,The Firm,ad84f18659e6bfe2,Three
597,In stock (5 available),default_15,http://books.toscrape.com/catalogue/the-fault-in-our-stars_403/../../media/cache/4f/96/4f96ae30d8aefab78b9c8005197eb85f.jpg,0,47.22,47.22,47.22,Books,5,0.00,The Fault in Our Stars,3661360c99719414,One
598,In stock (5 available),fantasy_19,http://books.toscrape.com/catalogue/the-false-prince-the-ascendance-trilogy-1_402/../../media/cache/36/b1/36b1333456d4c6b28e90d1157d37bc0e.jpg,0,56.00,56.00,56.00,Books,5,0.00,The False Prince (The Ascendance Trilogy #1),a2a9f76339d21ab1,Five
599,In stock (5 available),fiction_10,http://books.toscrape.com/catalogue/the-expatriates_401/../../media/cache/4a/96/4a96cd8c43ea6c74d5b8d9ce1d47c187.jpg,0,44.58,44.58,44.58,Books,5,0.00,The Expatriates,fe7210553d56c097,Two
600,In stock (5 available),default_15,http://books.toscrape.com/catalogue/the-dream-thieves-the-raven-cycle-2_400/../../media/cache/77/1a/771a0d24c0ed726761a4ad4a4327e7d8.jpg,0,34.50,34.50,34.50,Books,5,0.00,The Dream Thieves (The Raven Cycle #2),fec06f52054ea900,One
601,In stock (5 available),young-adult_21,http://books.toscrape.com/catalogue/the-darkest-corners_399/../../media/cache/8c/64/8c64037f38663260b91c275078ee882d.jpg,0,11.33,11.33,11.33,Books,5,0.00,The Darkest Corners,c4182bdb53e2459a,Five
602,In stock (5 available),poetry_23,http://books.toscrape.com/catalogue/the-crossover_398/../../media/cache/25/fe/25fe373b974387a66ff1dea80f023ccb.jpg,0,38.77,38.77,38.77,Books,5,0.00,The Crossover,b228042c088b1913,Four
603,In stock (5 available),default_15,http://books.toscrape.com/catalogue/the-5th-wave-the-5th-wave-1_397/../../media/cache/01/d2/01d245f56c1d9a397caa3d956573616e.jpg,0,11.83,11.83,11.83,Books,5,0.00,The 5th Wave (The 5th Wave #1),b716233fcb6877e6,Two
604,In stock (5 available),fantasy_19,http://books.toscrape.com/catalogue/tell-the-wind-and-fire_396/../../media/cache/bf/77/bf77b0c1f1bda1cd7297325066a7f337.jpg,0,45.51,45.51,45.51,Books,5,0.00,Tell the Wind and Fire,84126312e2431a09,Three
605,In stock (5 available),young-adult_21,http://books.toscrape.com/catalogue/tell-me-three-things_395/../../media/cache/92/a5/92a5e01c5067f65f03b316a328459f9f.jpg,0,41.81,41.81,41.81,Books,5,0.00,Tell Me Three Things,50d5a7b861ed1c54,One
606,In stock (5 available),nonfiction_13,http://books.toscrape.com/catalogue/talking-to-girls-about-duran-duran-one-young-mans-quest-for-true-love-and-a-cooler-haircut_394/../../media/cache/5d/62/5d62099546e3889ad385b13c62bc8874.jpg,0,25.15,25.15,25.15,Books,5,0.00,Talking to Girls About Duran Duran: One Young Man's Quest for True Love and a Cooler Haircut,1dba84766a5e87b8,Four
607,In stock (5 available),fiction_10,http://books.toscrape.com/catalogue/siddhartha_393/../../media/cache/6b/5f/6b5fba0f415741ab61c0cf24d11933ab.jpg,0,34.22,34.22,34.22,Books,5,0.00,Siddhartha,84bb29c53592ac40,Five
608,In stock (5 available),default_15,http://books.toscrape.com/catalogue/shiver-the-wolves-of-mercy-falls-1_392/../../media/cache/79/57/79574d160951e6703343c593ef1bae98.jpg,0,16.23,16.23,16.23,Books,5,0.00,Shiver (The Wolves of Mercy Falls #1),59a8ae019b64f2a7,Five
609,In stock (5 available),default_15,http://books.toscrape.com/catalogue/remember-me_391/../../media/cache/56/6c/566cf3ec6a006c333f64c3f70992874d.jpg,0,11.48,11.48,11.48,Books,5,0.00,Remember Me?,2973d38c2fbd7a5c,Three
610,In stock (5 available),horror_31,http://books.toscrape.com/catalogue/red-dragon-hannibal-lecter-1_390/../../media/cache/4a/ce/4acec5ebebf374e7a84a5d8c74ee5752.jpg,0,23.37,23.37,23.37,Books,5,0.00,Red Dragon (Hannibal Lecter #1),e958ae92f328c181,Three
611,In stock (5 available),science_22,http://books.toscrape.com/catalogue/peak-secrets-from-the-new-science-of-expertise_389/../../media/cache/7c/04/7c04c7a92b5ba83361eba81fa364a2ca.jpg,0,16.28,16.28,16.28,Books,5,0.00,Peak: Secrets from the New Science of Expertise,6036239d2ab349b7,Two
612,In stock (5 available),nonfiction_13,http://books.toscrape.com/catalogue/my-mother-was-nuts_388/../../media/cache/65/67/6567e9868a3d1196f32c063c0f73ea01.jpg,0,31.63,31.63,31.63,Books,5,0.00,My Mother Was Nuts,a4ce39a3720cd679,Four
613,In stock (5 available),food-and-drink_33,http://books.toscrape.com/catalogue/mexican-today-new-and-rediscovered-recipes-for-contemporary-kitchens_387/../../media/cache/c2/19/c219b1be1e325abd2244ace190870569.jpg,0,24.91,24.91,24.91,Books,5,0.00,Mexican Today: New and Rediscovered Recipes for Contemporary Kitchens,12a90b90283b2e6d,Five
614,In stock (5 available),childrens_11,http://books.toscrape.com/catalogue/maybe-something-beautiful-how-art-transformed-a-neighborhood_386/../../media/cache/89/9a/899a07816ced14262169345493bbbe51.jpg,0,22.54,22.54,22.54,Books,5,0.00,Maybe Something Beautiful: How Art Transformed a Neighborhood,81c68492ccd72941,One
615,In stock (5 available),young-adult_21,http://books.toscrape.com/catalogue/lola-and-the-boy-next-door-anna-and-the-french-kiss-2_385/../../media/cache/1e/12/1e12b33f2f3988b23f895d2319ef7af8.jpg,0,23.63,23.63,23.63,Books,5,0.00,Lola and the Boy Next Door (Anna and the French Kiss #2),5e1a88d248599768,Four
616,In stock (5 available),academic_40,http://books.toscrape.com/catalogue/logan-kade-fallen-crest-high-55_384/../../media/cache/2b/44/2b4404e00c242bf1b8263bdd99c07354.jpg,0,13.12,13.12,13.12,Books,5,0.00,Logan Kade (Fallen Crest High #5.5),7093cf549cd2e7de,Two
617,In stock (5 available),fiction_10,http://books.toscrape.com/catalogue/last-one-home-new-beginnings-1_383/../../media/cache/0b/98/0b98d840b298be76c1a982a8d1f4688f.jpg,0,59.98,59.98,59.98,Books,5,0.00,Last One Home (New Beginnings #1),07e6810fd3236bda,Three
618,In stock (5 available),thriller_37,http://books.toscrape.com/catalogue/killing-floor-jack-reacher-1_382/../../media/cache/b1/5b/b15b4c864b762133cdaf69b58ba55d76.jpg,0,31.49,31.49,31.49,Books,5,0.00,Killing Floor (Jack Reacher #1),8dde2ff3f6fcc0a3,Four
619,In stock (5 available),young-adult_21,http://books.toscrape.com/catalogue/kill-the-boy-band_381/../../media/cache/6e/66/6e66e7cefe3ca7cf9402f87f3e13c79e.jpg,0,15.52,15.52,15.52,Books,5,0.00,Kill the Boy Band,44f545727e704187,Five
620,In stock (5 available),young-adult_21,http://books.toscrape.com/catalogue/isla-and-the-happily-ever-after-anna-and-the-french-kiss-3_380/../../media/cache/61/ff/61ffcc9619675c79b1f0b568d6ee870c.jpg,0,48.13,48.13,48.13,Books,5,0.00,Isla and the Happily Ever After (Anna and the French Kiss #3),45045146dbf7b009,Five
621,In stock (5 available),default_15,http://books.toscrape.com/catalogue/if-i-stay-if-i-stay-1_379/../../media/cache/c2/62/c262c55a104878043319173d79986c89.jpg,0,38.13,38.13,38.13,Books,5,0.00,If I Stay (If I Stay #1),7284d85428305f5a,Five
622,In stock (5 available),default_15,http://books.toscrape.com/catalogue/i-know-why-the-caged-bird-sings-maya-angelous-autobiography-1_378/../../media/cache/3b/f1/3bf1eded8dda102ca3f572540273f587.jpg,0,36.55,36.55,36.55,Books,5,0.00,I Know Why the Caged Bird Sings (Maya Angelou's Autobiography #1),d219d4e325e6f204,Two
623,In stock (5 available),default_15,http://books.toscrape.com/catalogue/harry-potter-and-the-deathly-hallows-harry-potter-7_377/../../media/cache/d6/2b/d62b299736dda60f16eb4c5b23f81a82.jpg,0,23.32,23.32,23.32,Books,5,0.00,Harry Potter and the Deathly Hallows (Harry Potter #7),6c49258724f11770,One
